,invoice_id,city,customer_type,gender,product_line,unit_price,total,date,time,payment,rating,quantity_boxcox
510,347-72-6115,Mandalay,Member,Female,Sports and travel,0.7880603639591653,1.1907114699272867,1/16/2019,18:03,Credit card,-0.2666666666666666,0.38545634812525154
511,209-61-0206,Yangon,Normal,Female,Home and lifestyle,-0.27341322680869967,-0.08235285215983297,1/5/2019,17:29,Ewallet,-0.3000000000000001,0.0
512,595-27-4851,Yangon,Normal,Female,Fashion accessories,-0.021083000443852702,0.41827137701172046,1/27/2019,18:05,Ewallet,0.7666666666666669,0.38545634812525154
513,189-52-0236,Yangon,Normal,Male,Electronic accessories,0.9835774522858409,1.3773597754288265,3/14/2019,12:07,Cash,0.19999999999999987,0.38545634812525154
514,503-07-0930,Naypyitaw,Member,Male,Sports and travel,0.07012871726586765,0.5053456716327565,2/23/2019,19:49,Credit card,0.39999999999999974,0.38545634812525154
515,413-20-6708,Naypyitaw,Member,Female,Fashion accessories,-0.08344429649356425,-0.5759251832963841,3/18/2019,15:52,Ewallet,0.5,-0.9707075968211165
516,425-85-2085,Mandalay,Member,Male,Health and beauty,-0.00821127385707955,0.0984844472356105,3/29/2019,16:48,Ewallet,0.9333333333333336,0.0
517,521-18-7827,Naypyitaw,Member,Male,Home and lifestyle,-0.3515312916111851,-0.135620408132382,1/22/2019,20:46,Credit card,0.5666666666666664,0.0
518,220-28-1851,Yangon,Normal,Male,Home and lifestyle,-0.45494895694629395,-0.5214772667085342,3/1/2019,18:14,Ewallet,0.8999999999999998,-0.6821010387299857
519,600-38-9738,Naypyitaw,Member,Male,Sports and travel,0.3703950288504216,0.3566504997616579,1/17/2019,15:05,Credit card,-0.9,0.0
520,734-91-1155,Mandalay,Normal,Female,Electronic accessories,-0.21127385707944968,-0.31666956712544364,3/26/2019,10:34,Credit card,0.2333333333333334,-0.4340491157681513
521,451-28-5717,Naypyitaw,Member,Female,Home and lifestyle,0.6200621393697292,0.7786142869032937,3/20/2019,11:23,Cash,0.09999999999999994,0.19736741909178362
522,609-81-8548,Yangon,Member,Female,Home and lifestyle,-0.3948069241011985,-0.05181480444602499,2/6/2019,13:55,Credit card,-0.36666666666666653,0.19736741909178362
523,133-14-7229,Naypyitaw,Normal,Male,Health and beauty,0.1695517088326674,-0.35114215022358763,1/1/2019,11:43,Cash,-0.6666666666666666,-0.6821010387299857
524,534-01-4457,Yangon,Normal,Male,Food and beverages,0.5876608965823344,0.7521015715442295,1/27/2019,14:36,Credit card,0.3333333333333333,0.19736741909178362
525,719-89-8991,Yangon,Member,Female,Sports and travel,0.802929427430093,0.6515893253028456,2/25/2019,16:03,Ewallet,0.033333333333333215,0.0
526,286-62-6248,Mandalay,Normal,Male,Fashion accessories,-0.35552596537949405,-0.25701595756754925,1/16/2019,20:03,Credit card,0.6666666666666666,-0.20913662370082098
527,339-38-9982,Mandalay,Member,Male,Fashion accessories,0.10275188637372382,-0.3693620756187435,1/13/2019,14:55,Ewallet,-0.09999999999999994,-0.6821010387299857
528,827-44-5872,Mandalay,Member,Female,Food and beverages,-0.019307589880159886,0.9135385849292161,2/7/2019,11:28,Credit card,-0.3000000000000001,0.908681075617868
529,827-77-7633,Yangon,Normal,Male,Sports and travel,0.9511762094984465,1.9401799293296915,2/17/2019,19:41,Cash,0.7666666666666669,0.7400580866144847
530,287-83-1405,Yangon,Normal,Male,Health and beauty,-0.6613404349755881,-0.2699091273654503,2/12/2019,19:01,Ewallet,0.0,0.19736741909178362
531,435-13-4908,Yangon,Member,Male,Fashion accessories,0.6979582778517532,1.3670391864591451,1/24/2019,18:04,Credit card,0.06666666666666672,0.5659508842318487
532,857-67-9057,Mandalay,Normal,Male,Electronic accessories,-0.7163781624500666,-0.037105695239968886,2/6/2019,19:20,Ewallet,0.39999999999999974,0.908681075617868
533,236-27-1144,Naypyitaw,Normal,Female,Food and beverages,-0.8637372392365734,-0.2874329426541468,3/26/2019,10:31,Ewallet,0.4666666666666668,0.7400580866144847
534,892-05-6689,Yangon,Normal,Female,Home and lifestyle,-0.5972037283621838,-0.30314081853468827,3/11/2019,13:28,Ewallet,-0.2666666666666666,0.0
535,583-41-4548,Naypyitaw,Normal,Male,Home and lifestyle,-0.8557478916999556,-0.37853256962992676,2/7/2019,11:36,Ewallet,0.13333333333333344,0.38545634812525154
536,339-12-4827,Mandalay,Member,Female,Fashion accessories,0.41566799822458916,-0.507857721147371,1/5/2019,11:32,Credit card,-0.6666666666666666,-0.9707075968211165
537,643-38-7867,Yangon,Normal,Male,Home and lifestyle,0.9478473146915223,-0.43528067613477306,3/7/2019,11:44,Ewallet,-0.033333333333333215,-0.9707075968211165
538,308-81-0538,Yangon,Normal,Female,Fashion accessories,0.39547270306258303,0.15265997291223715,2/25/2019,17:16,Credit card,-0.6999999999999998,-0.20913662370082098
539,358-88-9262,Naypyitaw,Member,Female,Food and beverages,0.7157123834886817,0.8568812753947778,2/1/2019,18:43,Ewallet,-0.6333333333333334,0.19736741909178362
540,460-35-4390,Yangon,Normal,Male,Home and lifestyle,-0.5448291167332446,-0.453137413648298,1/22/2019,11:00,Ewallet,0.6999999999999998,-0.4340491157681513
541,343-87-0864,Naypyitaw,Member,Male,Health and beauty,0.4582778517532177,-0.5020467150412748,1/3/2019,10:30,Credit card,0.033333333333333215,-0.9707075968211165
542,173-50-1108,Mandalay,Member,Female,Sports and travel,-0.7778517532179317,-0.48739813714882385,2/13/2019,12:14,Credit card,-0.6666666666666666,-0.20913662370082098
543,243-47-2663,Naypyitaw,Member,Male,Electronic accessories,-0.8091433644030184,-0.3908506919485787,1/28/2019,16:43,Credit card,-0.5,0.19736741909178362
544,841-18-8232,Mandalay,Normal,Female,Food and beverages,0.35441633377718595,-0.5162110424248846,1/5/2019,20:40,Credit card,0.7333333333333331,-0.9707075968211165
545,701-23-5550,Mandalay,Member,Male,Home and lifestyle,-0.3644030181979583,-0.26185846265596274,3/19/2019,13:40,Ewallet,-0.6999999999999998,-0.20913662370082098
546,647-50-1224,Yangon,Normal,Female,Fashion accessories,-0.572791833111407,0.15871310427275415,1/12/2019,16:23,Ewallet,0.6333333333333334,0.908681075617868
547,541-48-8554,Yangon,Normal,Male,Sports and travel,0.12694185530403904,0.9285200850464955,1/7/2019,12:08,Credit card,-0.3333333333333333,0.7400580866144847
548,539-21-7227,Mandalay,Normal,Female,Sports and travel,-0.081890812250333,0.0482434569433199,1/26/2019,17:45,Cash,-0.9333333333333332,0.0
549,213-32-1216,Yangon,Normal,Female,Electronic accessories,0.24034620505992005,0.46790705416795925,1/23/2019,10:28,Cash,0.09999999999999994,0.19736741909178362
550,747-58-7183,Mandalay,Normal,Male,Fashion accessories,0.045272969374167756,-0.21170826933407996,2/9/2019,20:31,Ewallet,-0.16666666666666666,-0.4340491157681513
551,582-52-8065,Mandalay,Normal,Female,Fashion accessories,-0.020417221482467857,0.7476525199942496,2/22/2019,10:49,Cash,0.6333333333333334,0.7400580866144847
552,210-57-1719,Mandalay,Normal,Female,Health and beauty,0.06679982245894359,0.8547021481049918,2/5/2019,12:34,Cash,0.8999999999999998,0.7400580866144847
553,399-69-4630,Naypyitaw,Normal,Male,Electronic accessories,-0.7328007101642255,-0.3283823763080439,3/7/2019,10:23,Credit card,0.5333333333333332,0.19736741909178362
554,134-75-2619,Yangon,Member,Male,Electronic accessories,-0.7969374167776299,-0.32238977626113213,3/25/2019,18:51,Cash,-0.033333333333333215,0.38545634812525154
555,356-44-8813,Mandalay,Normal,Male,Home and lifestyle,-0.3939192188193521,-0.3913954737710252,1/20/2019,13:45,Credit card,0.2333333333333334,-0.4340491157681513
556,198-66-9832,Mandalay,Member,Female,Fashion accessories,0.373058144695961,-0.2956349356476473,2/4/2019,19:38,Cash,0.8333333333333334,-0.6821010387299857
557,283-26-5248,Naypyitaw,Member,Female,Food and beverages,0.9607190412782953,2.2500699893313563,1/30/2019,20:23,Ewallet,-0.8333333333333334,0.908681075617868
558,712-39-0363,Yangon,Member,Male,Food and beverages,-0.30115401686640053,0.024817838578119485,1/2/2019,15:24,Ewallet,-0.4666666666666668,0.19736741909178362
559,218-59-9410,Yangon,Member,Female,Home and lifestyle,0.38149134487350195,-0.07415085916633256,3/29/2019,16:54,Ewallet,0.39999999999999974,-0.4340491157681513
560,174-75-0888,Mandalay,Normal,Male,Electronic accessories,-0.7467820683533067,-0.14388293243948763,3/14/2019,12:32,Cash,0.09999999999999994,0.7400580866144847
561,866-99-7614,Naypyitaw,Normal,Male,Food and beverages,0.753883710608078,1.9679940679312666,2/11/2019,15:42,Credit card,-0.8666666666666666,0.908681075617868
562,134-54-4720,Mandalay,Normal,Female,Electronic accessories,-0.2842876165113183,0.29539281039322646,1/30/2019,13:58,Ewallet,-0.4333333333333333,0.5659508842318487
563,760-90-2357,Yangon,Member,Male,Electronic accessories,0.4278739458499778,0.6213539341570636,3/20/2019,15:08,Ewallet,-0.6666666666666666,0.19736741909178362
564,514-37-2845,Mandalay,Normal,Male,Fashion accessories,0.9769196626719927,-0.13092923132798137,3/20/2019,13:02,Cash,0.6666666666666666,-0.6821010387299857
565,698-98-5964,Yangon,Normal,Female,Food and beverages,0.5765645805592541,1.726171470078615,1/17/2019,13:01,Credit card,-0.2333333333333334,0.908681075617868
566,718-57-9773,Naypyitaw,Normal,Female,Sports and travel,-0.1309365290723481,0.7613023312122154,2/3/2019,16:40,Credit card,0.8000000000000002,0.908681075617868
567,651-88-7328,Yangon,Normal,Female,Fashion accessories,0.23324456280514846,1.0589953315224383,1/1/2019,13:55,Cash,0.2333333333333334,0.7400580866144847
568,241-11-2261,Mandalay,Normal,Female,Fashion accessories,0.5466045272969373,0.9602082277188019,1/10/2019,10:33,Credit card,-0.5,0.38545634812525154
569,408-26-9866,Naypyitaw,Normal,Female,Sports and travel,0.4161118508655126,0.8356347843193633,3/2/2019,16:42,Ewallet,-0.9666666666666668,0.38545634812525154
570,834-83-1826,Mandalay,Member,Female,Home and lifestyle,0.5949844651575678,0.5097947231827364,2/25/2019,17:16,Credit card,0.19999999999999987,0.0
571,343-61-3544,Mandalay,Member,Male,Sports and travel,-0.6338215712383489,0.07548254806564625,1/29/2019,11:48,Cash,0.5333333333333332,0.908681075617868
572,239-48-4278,Yangon,Member,Male,Food and beverages,-1.0008877052818463,-0.5170887464721594,3/10/2019,19:35,Ewallet,0.43333333333333357,0.38545634812525154
573,355-34-6244,Mandalay,Normal,Male,Food and beverages,0.3808255659121171,-0.29351633967146634,1/13/2019,19:55,Credit card,0.36666666666666653,-0.6821010387299857
574,550-84-8664,Yangon,Normal,Male,Sports and travel,0.6808699511762093,0.5683587690957378,3/22/2019,14:33,Credit card,0.5333333333333332,0.0
575,339-96-8318,Mandalay,Member,Male,Fashion accessories,0.5787838437638704,0.9909278693734254,3/1/2019,19:49,Ewallet,-0.2333333333333334,0.38545634812525154
576,458-61-0011,Mandalay,Normal,Male,Food and beverages,0.11251664447403446,-0.0016948767809448068,2/20/2019,18:43,Cash,-0.4000000000000001,-0.20913662370082098
577,592-34-6155,Naypyitaw,Normal,Male,Food and beverages,-0.5206391478029295,-0.34708655221204127,1/14/2019,14:43,Ewallet,-0.2666666666666666,-0.20913662370082098
578,797-88-0493,Yangon,Normal,Female,Health and beauty,0.20062139369729232,0.04636698622155978,3/26/2019,13:54,Cash,0.2333333333333334,-0.20913662370082098
579,207-73-1363,Mandalay,Normal,Male,Health and beauty,0.31691078561917446,-0.31094935798975515,3/1/2019,12:15,Ewallet,0.36666666666666653,-0.6821010387299857
580,390-31-6381,Naypyitaw,Normal,Male,Food and beverages,-0.6216156236129606,-0.4845531654093809,1/7/2019,12:37,Cash,0.09999999999999994,-0.4340491157681513
581,443-82-0585,Yangon,Member,Female,Health and beauty,0.4982245894363072,0.2087119693106239,2/1/2019,19:54,Cash,0.4666666666666668,-0.20913662370082098
582,339-18-7061,Naypyitaw,Member,Female,Fashion accessories,0.8377718597425654,-0.16888236495842257,2/13/2019,15:06,Credit card,0.3333333333333333,-0.6821010387299857
583,359-90-3665,Mandalay,Member,Female,Fashion accessories,-0.8244562805148692,-0.512821288862995,1/14/2019,18:03,Credit card,0.8333333333333334,-0.20913662370082098
584,375-72-3056,Mandalay,Normal,Male,Sports and travel,0.17376830892143805,-0.1591368234679903,1/19/2019,15:58,Ewallet,0.0,-0.4340491157681513
585,127-47-6963,Yangon,Normal,Male,Health and beauty,-0.07811806480248563,-0.10568767355462581,3/9/2019,13:53,Credit card,0.9333333333333336,-0.20913662370082098
586,278-86-2735,Yangon,Normal,Female,Food and beverages,-0.06413670661340436,-0.2564711757451027,3/27/2019,14:03,Cash,0.7333333333333331,-0.4340491157681513
587,695-28-6250,Yangon,Normal,Female,Sports and travel,-0.27008433200177545,-0.08008292789963914,2/4/2019,16:38,Ewallet,0.2333333333333334,0.0
588,379-17-6588,Naypyitaw,Normal,Male,Fashion accessories,0.09720372836218365,1.0724332831427859,3/14/2019,11:07,Cash,-0.5666666666666668,0.908681075617868
589,227-50-3718,Yangon,Normal,Male,Health and beauty,-0.9012427873945851,-0.5104605676323934,3/4/2019,12:23,Cash,-0.8666666666666666,0.0
590,302-15-2162,Naypyitaw,Member,Male,Health and beauty,-0.19307589880159792,0.1132540877552719,3/3/2019,10:54,Credit card,-0.9,0.19736741909178362
591,788-07-8452,Naypyitaw,Member,Female,Home and lifestyle,-0.6877496671105194,-0.21815485423303052,1/27/2019,17:38,Ewallet,0.8000000000000002,0.38545634812525154
592,560-49-6611,Yangon,Member,Female,Sports and travel,-0.21415889924545062,-0.5937516551531065,2/7/2019,14:13,Cash,0.9333333333333336,-0.9707075968211165
593,880-35-0356,Yangon,Member,Female,Sports and travel,0.4431868619618286,-0.04890930139297691,2/5/2019,11:51,Ewallet,-0.7333333333333334,-0.4340491157681513
594,585-11-6748,Mandalay,Member,Male,Sports and travel,0.922547714158899,0.14721215468777193,3/15/2019,13:05,Cash,-0.5666666666666668,-0.4340491157681513
595,470-31-3286,Mandalay,Normal,Male,Health and beauty,-0.8968042609853529,-0.597141408714996,3/1/2019,11:30,Credit card,0.5666666666666664,-0.4340491157681513
596,152-68-2907,Yangon,Normal,Male,Food and beverages,-0.06724367509986687,-0.25774233333081126,2/15/2019,13:30,Credit card,0.8333333333333334,-0.4340491157681513
597,123-35-4896,Naypyitaw,Normal,Female,Sports and travel,-0.19019085663559715,0.539273472908454,2/17/2019,19:11,Ewallet,-0.5666666666666668,0.7400580866144847
598,258-69-7810,Naypyitaw,Normal,Female,Fashion accessories,-0.40790057700843324,-0.17405779227166457,1/26/2019,18:53,Cash,0.7333333333333331,0.0
599,334-64-2006,Yangon,Member,Female,Home and lifestyle,0.3348868175765643,-0.3060463215877364,3/24/2019,14:22,Ewallet,0.8666666666666666,-0.6821010387299857
600,219-61-4139,Naypyitaw,Normal,Male,Electronic accessories,0.6180648024855746,-0.4802554421434139,1/23/2019,17:16,Ewallet,-0.19999999999999987,-0.9707075968211165
601,881-41-7302,Naypyitaw,Normal,Female,Fashion accessories,0.21660008877052797,-0.5350060152992895,1/26/2019,10:06,Credit card,-0.8333333333333334,-0.9707075968211165
602,373-09-4567,Naypyitaw,Normal,Male,Food and beverages,0.4955614735907678,1.6157018227491808,3/14/2019,20:35,Ewallet,-0.033333333333333215,0.908681075617868
603,642-30-6693,Mandalay,Normal,Female,Sports and travel,-0.015978695073235818,0.2581660525260474,3/17/2019,13:54,Ewallet,0.2666666666666666,0.19736741909178362
604,484-22-8230,Naypyitaw,Member,Female,Fashion accessories,-0.07412339103417673,0.3676369331809962,1/8/2019,20:08,Cash,-0.8333333333333334,0.38545634812525154
605,830-58-2383,Mandalay,Normal,Male,Home and lifestyle,-0.5210830004438527,-0.34732867746646195,2/8/2019,15:26,Cash,0.5333333333333332,-0.20913662370082098
606,559-98-9873,Yangon,Member,Female,Fashion accessories,-0.03506435863293399,0.4049242223617805,2/10/2019,12:56,Ewallet,-0.6,0.38545634812525154
607,544-32-5024,Naypyitaw,Member,Female,Food and beverages,-0.12072791833111417,-0.12893169797901083,3/28/2019,19:16,Credit card,-0.19999999999999987,-0.20913662370082098
608,318-12-0304,Yangon,Normal,Male,Fashion accessories,-0.5463826009764758,-0.6390593433865758,1/23/2019,12:20,Ewallet,-0.6,-0.9707075968211165
609,349-97-8902,Mandalay,Member,Male,Food and beverages,0.059032401242787316,-0.38128674439896193,1/17/2019,10:37,Ewallet,0.6333333333333334,-0.6821010387299857
610,421-95-9805,Yangon,Normal,Female,Electronic accessories,-0.5830004438526409,-0.6440531767590022,2/7/2019,10:18,Credit card,-0.2666666666666666,-0.9707075968211165
611,277-35-5865,Naypyitaw,Member,Female,Food and beverages,0.9707057256990678,1.9641503295173386,3/9/2019,11:23,Cash,-0.09999999999999994,0.7400580866144847
612,789-23-8625,Mandalay,Member,Male,Fashion accessories,0.8430980914336439,0.11470683928179586,1/24/2019,11:45,Cash,0.06666666666666672,-0.4340491157681513
613,284-54-4231,Naypyitaw,Member,Male,Sports and travel,0.5703506435863294,-0.48676255835596965,1/19/2019,16:08,Credit card,0.6666666666666666,-0.9707075968211165
614,443-59-0061,Yangon,Member,Male,Food and beverages,0.27119396360408343,1.3097160324750499,2/3/2019,11:25,Ewallet,-0.9333333333333332,0.908681075617868
615,509-29-3912,Yangon,Member,Female,Sports and travel,-0.3664003550821128,0.32299508939718374,3/20/2019,12:24,Ewallet,-0.9333333333333332,0.7400580866144847
616,327-40-9673,Mandalay,Member,Male,Sports and travel,0.3854860186418107,0.5866694914613015,1/13/2019,19:51,Cash,-0.033333333333333215,0.19736741909178362
617,840-19-2096,Naypyitaw,Member,Male,Electronic accessories,0.7252552152685307,0.5986244258983224,3/14/2019,18:10,Ewallet,-0.8666666666666666,0.0
618,828-46-6863,Yangon,Member,Male,Food and beverages,0.9609409675987571,1.0575425799959144,1/23/2019,11:22,Credit card,-1.0,0.19736741909178362
619,641-96-3695,Naypyitaw,Member,Female,Fashion accessories,-0.2612072791833112,0.05750474792491088,2/7/2019,17:55,Ewallet,0.5,0.19736741909178362
620,420-97-3340,Yangon,Normal,Female,Food and beverages,0.36506879715934315,-0.08086983497650632,3/28/2019,15:30,Credit card,0.7333333333333331,-0.4340491157681513
621,436-54-4512,Yangon,Member,Female,Food and beverages,0.8073679538393252,-0.4544388368908092,3/20/2019,19:44,Cash,0.9333333333333336,-0.9707075968211165
622,670-79-6321,Mandalay,Member,Female,Home and lifestyle,0.873501997336884,1.2722774150102525,1/17/2019,15:27,Credit card,-0.6999999999999998,0.38545634812525154
623,852-62-7105,Mandalay,Normal,Female,Fashion accessories,0.621837549933422,1.787913409955888,1/12/2019,11:25,Credit card,-0.8666666666666666,0.908681075617868
624,598-06-7312,Mandalay,Member,Male,Fashion accessories,0.8015978695073234,-0.4552257439676763,2/16/2019,15:42,Cash,-0.06666666666666672,-0.9707075968211165
625,135-13-8269,Mandalay,Member,Female,Food and beverages,0.5248557478916998,-0.25423151714171144,1/26/2019,16:04,Cash,0.6999999999999998,-0.6821010387299857
626,816-57-2053,Yangon,Normal,Male,Sports and travel,0.12516644474034605,-0.3632484129446215,3/9/2019,12:37,Ewallet,0.5666666666666664,-0.6821010387299857
627,628-90-8624,Mandalay,Member,Male,Health and beauty,0.6069684864624943,1.767635419898156,3/14/2019,14:41,Cash,-0.6666666666666666,0.908681075617868
628,856-66-2701,Yangon,Member,Male,Home and lifestyle,-0.04283177984909025,-0.24775466658595827,1/25/2019,14:19,Ewallet,0.16666666666666666,-0.4340491157681513
629,308-39-1707,Yangon,Normal,Female,Fashion accessories,-0.9573901464713714,-0.6951113397849625,1/26/2019,18:19,Credit card,0.39999999999999974,-0.9707075968211165
630,149-61-1929,Yangon,Normal,Male,Sports and travel,0.1988459831335995,1.2110499912986237,1/19/2019,14:08,Credit card,-0.09999999999999994,0.908681075617868
631,655-07-2265,Yangon,Normal,Male,Electronic accessories,0.5122059476253883,-0.020671443596165368,3/5/2019,16:38,Ewallet,-0.5333333333333332,-0.4340491157681513
632,589-02-8023,Yangon,Member,Male,Food and beverages,0.6333777185974254,-0.2246317047887836,1/15/2019,10:54,Credit card,0.0,-0.6821010387299857
633,420-04-7590,Mandalay,Normal,Male,Home and lifestyle,0.9869063470927651,0.1735432761060206,3/18/2019,11:29,Ewallet,-0.7666666666666666,-0.4340491157681513
634,182-88-2763,Mandalay,Member,Male,Food and beverages,0.5477141588992452,-0.006143928330924741,3/20/2019,19:28,Credit card,-0.6666666666666666,-0.4340491157681513
635,188-55-0967,Mandalay,Member,Male,Health and beauty,0.24944518419884587,1.2800556888085166,1/15/2019,15:01,Credit card,-0.6666666666666666,0.908681075617868
636,610-46-4100,Yangon,Normal,Male,Health and beauty,-0.5832223701731026,-0.11836898375490876,3/3/2019,20:31,Credit card,-0.3333333333333333,0.38545634812525154
637,318-81-2368,Naypyitaw,Normal,Female,Electronic accessories,-0.2003994673768309,-0.5918751844313462,3/19/2019,12:16,Cash,-0.2333333333333334,-0.9707075968211165
638,364-33-8584,Mandalay,Member,Female,Food and beverages,-0.8344429649356415,-0.46491075414450345,3/8/2019,15:27,Cash,0.5,0.0
639,665-63-9737,Mandalay,Normal,Male,Fashion accessories,-0.062361296049711544,-0.2557447999818407,2/27/2019,17:36,Ewallet,0.16666666666666666,-0.4340491157681513
640,695-09-5146,Mandalay,Member,Female,Food and beverages,0.966711051930759,0.16528075179891488,2/23/2019,20:00,Ewallet,-0.19999999999999987,-0.4340491157681513
641,155-45-3814,Naypyitaw,Member,Female,Electronic accessories,0.7394584997780735,1.4123166090358121,3/19/2019,15:29,Ewallet,-0.7666666666666666,0.5659508842318487
642,794-32-2436,Mandalay,Member,Male,Electronic accessories,0.009764758100310645,-0.3947246960193096,3/27/2019,15:08,Ewallet,-0.3333333333333333,-0.6821010387299857
643,131-15-8856,Naypyitaw,Member,Female,Food and beverages,0.38371060807811785,1.024189826199466,3/30/2019,19:26,Credit card,-1.0,0.5659508842318487
644,273-84-2164,Naypyitaw,Member,Male,Electronic accessories,-0.958277851753218,-0.5493519366237147,2/16/2019,15:53,Ewallet,-0.5,0.0
645,706-36-6154,Yangon,Member,Male,Home and lifestyle,-0.7960497114957834,-0.20435371473105188,1/18/2019,18:43,Ewallet,0.5666666666666664,0.7400580866144847
646,778-89-7974,Naypyitaw,Normal,Male,Health and beauty,0.33244562805148664,0.5432685396063951,3/30/2019,14:58,Cash,0.13333333333333344,0.19736741909178362
647,574-31-8277,Mandalay,Member,Male,Fashion accessories,-0.4793608521970706,-0.6299191150321952,3/20/2019,19:55,Cash,-0.4666666666666668,-0.9707075968211165
648,859-71-0933,Naypyitaw,Member,Female,Sports and travel,-0.8819351975144252,-0.6379395140848801,1/16/2019,15:10,Cash,-0.2333333333333334,-0.6821010387299857
649,740-11-5257,Naypyitaw,Normal,Male,Electronic accessories,-0.6766533510874391,0.017069830436657673,2/24/2019,16:44,Cash,0.033333333333333215,0.908681075617868
650,369-82-2676,Mandalay,Normal,Male,Electronic accessories,0.4533954727030624,0.4132472779824912,1/15/2019,18:22,Ewallet,0.2666666666666666,0.0
651,563-47-4072,Mandalay,Normal,Female,Health and beauty,0.012871726586773153,0.28177326483206344,1/22/2019,11:52,Cash,0.9666666666666668,0.19736741909178362
652,742-04-5161,Yangon,Member,Male,Home and lifestyle,0.38948069241011973,1.4710319832328265,2/3/2019,17:24,Cash,0.09999999999999994,0.908681075617868
653,149-15-7606,Mandalay,Member,Male,Sports and travel,-0.39747003994673774,0.284860361825927,3/6/2019,15:31,Ewallet,-0.6333333333333334,0.7400580866144847
654,133-77-3154,Mandalay,Member,Male,Fashion accessories,0.10985352862849523,-0.003147628307468845,2/16/2019,18:04,Credit card,0.8000000000000002,-0.20913662370082098
655,169-52-4504,Yangon,Normal,Female,Electronic accessories,-0.8774966711051931,-0.5892420722895214,3/14/2019,14:13,Credit card,-0.4000000000000001,-0.4340491157681513
656,250-81-7186,Naypyitaw,Normal,Female,Electronic accessories,0.9866844207723034,-0.4299841861943207,2/27/2019,10:23,Credit card,0.3333333333333333,-0.9707075968211165
657,562-12-5430,Yangon,Member,Female,Fashion accessories,0.7305814469596094,0.06867277528506466,1/18/2019,10:11,Ewallet,0.3000000000000001,-0.4340491157681513
658,816-72-8853,Yangon,Member,Female,Sports and travel,-0.6058588548601865,-0.30904262161119234,1/29/2019,15:48,Cash,-0.36666666666666653,0.0
659,491-38-3499,Yangon,Member,Male,Fashion accessories,0.004882379050155323,-0.5638794518889554,2/26/2019,17:46,Credit card,-0.6999999999999998,-0.9707075968211165
660,322-02-2271,Mandalay,Normal,Female,Sports and travel,-0.27208166888593,-0.34154793701716823,2/3/2019,11:46,Cash,0.7666666666666669,-0.4340491157681513
661,842-29-4695,Naypyitaw,Member,Male,Sports and travel,-0.8453173546382601,-0.3685751685418764,1/16/2019,12:07,Credit card,0.3000000000000001,0.38545634812525154
662,725-67-2480,Mandalay,Member,Female,Fashion accessories,0.07811806480248548,0.3351618834318228,3/24/2019,18:14,Credit card,-0.36666666666666653,0.19736741909178362
663,641-51-2661,Naypyitaw,Member,Female,Food and beverages,0.7072791833111405,1.904436188645839,2/12/2019,14:45,Credit card,0.9666666666666668,0.908681075617868
664,714-02-3114,Naypyitaw,Normal,Female,Sports and travel,0.9669329782512204,-0.13365314044021406,2/21/2019,11:39,Cash,0.2333333333333334,-0.6821010387299857
665,518-17-2983,Yangon,Normal,Female,Fashion accessories,-0.14647137150466047,-0.14297496273541008,2/4/2019,15:44,Ewallet,0.19999999999999987,-0.20913662370082098
666,779-42-2410,Mandalay,Member,Male,Food and beverages,0.05570350643586325,-0.2074408117249155,2/20/2019,13:06,Ewallet,0.2333333333333334,-0.4340491157681513
667,190-14-3147,Mandalay,Normal,Female,Health and beauty,-0.8268974700399468,-0.5141529777623087,2/23/2019,20:43,Ewallet,-0.19999999999999987,-0.20913662370082098
668,408-66-6712,Naypyitaw,Member,Female,Health and beauty,-0.16688859298712833,0.13468217277150177,2/16/2019,14:19,Ewallet,-0.8666666666666666,0.19736741909178362
669,679-22-6530,Mandalay,Normal,Female,Sports and travel,-0.3242343541944076,-0.48582432299508943,1/17/2019,10:01,Credit card,-0.9666666666666668,-0.6821010387299857
670,588-47-8641,Yangon,Member,Male,Fashion accessories,0.01797603195739004,0.9643848883575584,1/14/2019,19:30,Ewallet,-0.8666666666666666,0.908681075617868
671,642-61-4706,Mandalay,Member,Male,Food and beverages,0.847092765201953,-0.16634004978700553,3/30/2019,16:34,Cash,-0.5,-0.6821010387299857
672,576-31-4774,Mandalay,Normal,Female,Health and beauty,0.40346205059920087,-0.06516195909596487,3/2/2019,13:10,Ewallet,-1.0,-0.4340491157681513
673,556-41-6224,Naypyitaw,Normal,Male,Health and beauty,-0.479138925876609,0.08280683701187173,2/15/2019,17:10,Credit card,0.7666666666666669,0.5659508842318487
674,811-03-8790,Yangon,Normal,Female,Electronic accessories,-0.21637816245006672,0.6447795525222643,3/1/2019,10:22,Credit card,-0.7333333333333334,0.908681075617868
675,242-11-3142,Mandalay,Member,Male,Fashion accessories,0.6333777185974254,-0.2246317047887836,2/24/2019,19:57,Cash,-0.8000000000000002,-0.6821010387299857
676,752-23-3760,Mandalay,Member,Female,Sports and travel,0.19640479360852184,0.6258937826774513,2/19/2019,19:29,Credit card,0.09999999999999994,0.38545634812525154
677,274-05-5470,Yangon,Member,Female,Food and beverages,0.40479360852197055,0.1577446032550714,2/23/2019,18:30,Cash,-0.3333333333333333,-0.20913662370082098
678,648-94-3045,Naypyitaw,Normal,Male,Health and beauty,0.08255659121171768,1.05245794965308,2/7/2019,14:27,Ewallet,0.36666666666666653,0.908681075617868
679,130-67-4723,Yangon,Member,Male,Food and beverages,-0.1493564136706614,0.14902809409592702,1/11/2019,13:57,Ewallet,0.8000000000000002,0.19736741909178362
